专业人才,专才,long,-8.879860877990723,-8.877928733825684,2716548
专业人才,专才,long,-8.90092658996582,-8.89964771270752,928896
专业人才,专才,long,-9.106404304504395,-9.10637378692627,1485422
专业人才,专才,long,-9.186367988586426,-9.181194305419922,2010714
专业人才,专才,long,-9.44638442993164,-9.444259643554688,667070
专业人才,专才,long,-9.658074378967285,-9.65783977508545,476187
专干,专干,short,-0.06414011865854263,-0.06406358629465103,605930
专干,专干,short,-0.08627508580684662,-0.08622358739376068,605930
专干,专干,short,-0.47443559765815735,-0.473592072725296,1460574
专干,专干,short,-10.26773738861084,-10.035921096801758,1570991
专干,专干,short,-10.899734497070312,-10.092694282531738,217505
专干,专干,short,-11.162595748901367,-11.062952995300293,1429736
专干,专干,short,-11.702895164489746,-10.202354431152344,795200
专干,专干,short,-11.712891578674316,-8.772404670715332,1536858
专干,专干,short,-11.986692428588867,-11.986635208129883,1552520
专干,专干,short,-12.13421630859375,-12.133584976196289,1074831
专干,专干,short,-12.64789867401123,-12.589563369750977,1257827
专干,专干,short,-12.90194320678711,-12.896052360534668,1530484
专干,专干,short,-12.92164134979248,-12.831140518188477,621773
专干,专干,short,-13.01675796508789,-12.946136474609375,1041151
专干,专干,short,-13.21586799621582,-13.000296592712402,619246
专干,专干,short,-13.53116226196289,-12.54973030090332,927950
专干,专干,short,-13.848021507263184,-13.711849212646484,622067
专干,专干,short,-13.948587417602539,-13.792655944824219,230097
专干,专干,short,-14.29339599609375,-11.96794319152832,948243
专干,专干,short,-14.804889678955078,-10.98551082611084,1164815
专干,专干,short,-15.131784439086914,-15.129638671875,1722533
专干,专干,short,-15.23437786102295,-15.150042533874512,674126
专干,专干,short,-18.06179428100586,-18.06174659729004,1220034
专干,专干,short,-2.4662387371063232,-2.4360103607177734,1789436
专干,专干,short,-2.491894006729126,-2.452910900115967,971939
专干,专干,short,-2.6816678047180176,-2.476865291595459,2364492
专干,专干,short,-3.387489080429077,-3.3141183853149414,2907883
专干,专干,short,-3.4072959423065186,-3.1982240676879883,551157
专干,专干,short,-4.335355758666992,-4.219696998596191,1327556
专干,专干,short,-4.6034159660339355,-3.2664408683776855,1754550
专干,专干,short,-4.741223335266113,-4.708050727844238,843864
专干,专干,short,-4.944112300872803,-4.868862628936768,888168
专干,专干,short,-5.139404296875,-5.065542221069336,303844
专干,专干,short,-5.556057453155518,-5.545539379119873,1341793
专干,专干,short,-5.963645935058594,-5.861530303955078,1093492
专干,专干,short,-6.012484073638916,-5.275627613067627,605930
专干,专干,short,-6.032520294189453,-5.998037338256836,721139
专干,专干,short,-6.058809757232666,-6.025512218475342,620991
专干,专干,short,-6.36157751083374,-6.0641889572143555,1124788
专干,专干,short,-6.675727367401123,-6.507666110992432,1648606
专干,专干,short,-6.933321952819824,-6.75465726852417,1983655
专干,专干,short,-7.201801776885986,-7.15586519241333,933208
专干,专干,short,-7.6002302169799805,-6.924868583679199,1668333
专干,专干,short,-8.038707733154297,-8.035685539245605,1582526
专干,专干,short,-8.082918167114258,-8.012260437011719,2188297
专干,专干,short,-8.210198402404785,-6.044849395751953,2029770
专干,专干,short,-8.260852813720703,-8.031195640563965,628292
专干,专干,short,-8.453994750976562,-7.5722270011901855,3054688
专干,专干,short,-9.639199256896973,-9.513481140136719,464532
专干,专干,short,-9.89134693145752,-9.885904312133789,1121941
专才,专才,short,-1.6289433240890503,-1.598647952079773,2229541
专才,专才,short,-10.547913551330566,-5.831113338470459,679902
专才,专才,short,-10.55100154876709,-8.669293403625488,1256170
专才,专才,short,-10.70352554321289,-9.174135208129883,218272
专才,专才,short,-10.717032432556152,-9.278486251831055,2890929
专才,专才,short,-11.072757720947266,-8.363917350769043,256351
专才,专才,short,-11.199947357177734,-10.373826026916504,287272
专才,专才,short,-11.285333633422852,-9.173049926757812,2351755
专才,专才,short,-11.59396743774414,-4.98234748840332,341388
专才,专才,short,-11.594698905944824,-10.481654167175293,3094100
专才,专才,short,-12.120403289794922,-6.29605770111084,2314814
专才,专才,short,-12.142574310302734,-9.03394889831543,592244
专才,专才,short,-12.324159622192383,-6.577305793762207,253564
专才,专才,short,-12.382444381713867,-8.425666809082031,315428
专才,专才,short,-12.546072006225586,-9.90507698059082,255512
专才,专才,short,-12.555156707763672,-9.653715133666992,265775
专才,专才,short,-12.983293533325195,-12.556453704833984,2418929
专才,专才,short,-13.13665771484375,-9.213479042053223,3067992
专才,专才,short,-13.454747200012207,-10.37651252746582,2310610
专才,专才,short,-14.145442962646484,-10.275171279907227,846153
专才,专才,short,-14.561006546020508,-10.404102325439453,3098703
专才,专才,short,-14.744768142700195,-9.651972770690918,2249192
专才,专才,short,-15.394428253173828,-10.371508598327637,818178
专才,专才,short,-16.699731826782227,-12.086491584777832,3086778
专才,专才,short,-17.92123031616211,-12.33492660522461,2404772
专才,专才,short,-18.769336700439453,-11.457712173461914,658876
专才,专才,short,-2.022153615951538,-2.0212793350219727,456941
专才,专才,short,-2.2836084365844727,-2.242027521133423,292945
专才,专才,short,-2.3126487731933594,-2.3019232749938965,2308129
专才,专才,short,-3.1335151195526123,-3.103499174118042,256351
专才,专才,short,-6.507762432098389,-3.005093812942505,307695
专才,专才,short,-6.677863121032715,-2.9532737731933594,2224534
专才,专才,short,-6.743132591247559,-4.586873531341553,3070295
专才,专才,short,-7.57772970199585,-4.938007354736328,2212015
专才,专才,short,-7.639219760894775,-7.492217540740967,1071762
专才,专才,short,-7.891734600067139,-4.651886940002441,2262353
专才,专才,short,-8.101264953613281,-7.851053714752197,494159
专才,专才,short,-8.573955535888672,-8.067611694335938,561277
专才,专才,short,-8.623737335205078,-7.6924147605896,2473071
专才,专才,short,-8.688796997070312,-7.0699005126953125,218272
专才,专才,short,-8.697469711303711,-7.511083602905273,383162
专才,专才,short,-8.798651695251465,-8.14206314086914,2343179
专才,专才,short,-8.835870742797852,-6.07130765914917,307695
专才,专才,short,-8.967018127441406,-7.9997429847717285,737938
专才,专才,short,-9.065974235534668,-5.026386737823486,1127533
专才,专才,short,-9.341824531555176,-2.4358932971954346,909437
专才,专才,short,-9.500235557556152,-7.929847240447998,2225282
专才,专才,short,-9.686448097229004,-8.274704933166504,1032205
专才,专才,short,-9.697920799255371,-7.351492404937744,1359371
专才,专才,short,-9.90717887878418,-9.06818675994873,593327
专职干部,专干,long,-0.17306210100650787,-0.17305685579776764,1433596
专职干部,专干,long,-10.003231048583984,-6.329594135284424,1516355
专职干部,专干,long,-10.138786315917969,-10.138663291931152,1122517
专职干部,专干,long,-10.342744827270508,-10.342628479003906,906650
专职干部,专干,long,-10.428866386413574,-10.109073638916016,2806787
专职干部,专干,long,-10.428866386413574,-10.109073638916016,2807104
专职干部,专干,long,-10.444632530212402,-10.398447036743164,2439859
专职干部,专干,long,-11.319842338562012,-11.308263778686523,1972154
专职干部,专干,long,-11.429837226867676,-11.426231384277344,1775040
专职干部,专干,long,-11.75838851928711,-11.641942024230957,602906
专职干部,专干,long,-11.979942321777344,-11.979823112487793,2801095
专职干部,专干,long,-12.327752113342285,-12.322962760925293,2320469
专职干部,专干,long,-12.791950225830078,-12.731045722961426,1524085
专职干部,专干,long,-13.190511703491211,-13.150755882263184,1473813
专职干部,专干,long,-14.610901832580566,-13.099589347839355,924384
专职干部,专干,long,-2.7845258712768555,-2.7841482162475586,1686957
专职干部,专干,long,-3.4790258407592773,-3.471269369125366,2028699
专职干部,专干,long,-3.498426914215088,-3.4322829246520996,1837685
专职干部,专干,long,-3.614649772644043,-3.6127636432647705,1273763
专职干部,专干,long,-3.6896543502807617,-3.688950300216675,1219186
专职干部,专干,long,-4.422375679016113,-4.406131267547607,1501470
专职干部,专干,long,-4.548741817474365,-4.4579362869262695,1736139
专职干部,专干,long,-4.780123233795166,-3.9857177734375,1512038
专职干部,专干,long,-4.866413116455078,-4.754988670349121,1917381
专职干部,专干,long,-4.980003356933594,-4.9667510986328125,1780019
专职干部,专干,long,-5.188468933105469,-5.173587799072266,1780193
专职干部,专干,long,-5.241579532623291,-5.208014488220215,1551695
专职干部,专干,long,-5.428285121917725,-5.398540496826172,1512801
专职干部,专干,long,-5.472236633300781,-5.457526206970215,1780193
专职干部,专干,long,-5.481868267059326,-4.968976020812988,2178037
专职干部,专干,long,-5.845430850982666,-5.7601542472839355,1857960
专职干部,专干,long,-5.930065155029297,-5.917548656463623,1743234
专职干部,专干,long,-5.998808860778809,-4.408917427062988,1273692
专职干部,专干,long,-6.145395755767822,-6.143497467041016,615770
专职干部,专干,long,-6.315827369689941,-6.303443908691406,1742895
专职干部,专干,long,-6.708313941955566,-6.6628737449646,1583234
专职干部,专干,long,-7.119788646697998,-7.022955894470215,1710970
专职干部,专干,long,-7.165616035461426,-7.133223056793213,946300
专职干部,专干,long,-7.6861891746521,-7.5575456619262695,1859994
专职干部,专干,long,-8.032146453857422,-6.918213844299316,2180364
专职干部,专干,long,-8.03482723236084,-6.260838031768799,1812104
专职干部,专干,long,-8.127504348754883,-8.12413215637207,1090052
专职干部,专干,long,-8.24738883972168,-8.236310005187988,1098356
专职干部,专干,long,-8.45396614074707,-8.448238372802734,948399
专职干部,专干,long,-8.654531478881836,-8.6528959274292,2241989
专职干部,专干,long,-8.926496505737305,-8.92203140258789,1381454
专职干部,专干,long,-8.931633949279785,-8.706375122070312,2165001
专职干部,专干,long,-9.050962448120117,-9.03084659576416,716791
专职干部,专干,long,-9.064725875854492,-9.03235912322998,2183233
专职干部,专干,long,-9.868616104125977,-9.862696647644043,986532
世俱杯,世俱杯,short,-1.0650279521942139,-1.0634300708770752,2869716
世俱杯,世俱杯,short,-1.824561595916748,-1.8204549551010132,2869389
世俱杯,世俱杯,short,-1.9207531213760376,-1.9163564443588257,1443689
世俱杯,世俱杯,short,-1.9426685571670532,-1.93715238571167,1450771
世俱杯,世俱杯,short,-10.183626174926758,-10.16917896270752,899709
世俱杯,世俱杯,short,-11.325915336608887,-11.137481689453125,2908329
世俱杯,世俱杯,short,-13.235532760620117,-13.149749755859375,3057036
世俱杯,世俱杯,short,-13.381559371948242,-13.359920501708984,1363689
世俱杯,世俱杯,short,-14.586111068725586,-13.083517074584961,2868649
世俱杯,世俱杯,short,-14.958560943603516,-14.95171070098877,401994
世俱杯,世俱杯,short,-2.633929967880249,-2.631770610809326,400616
世俱杯,世俱杯,short,-2.7366092205047607,-2.7343907356262207,2871006
世俱杯,世俱杯,short,-2.7396607398986816,-2.7390105724334717,2870807
世俱杯,世俱杯,short,-2.8363962173461914,-2.83282732963562,1443460
世俱杯,世俱杯,short,-2.9035799503326416,-2.9024176597595215,1443460
世俱杯,世俱杯,short,-2.9035799503326416,-2.9024176597595215,2870019
世俱杯,世俱杯,short,-2.904226541519165,-2.9018120765686035,2961256
世俱杯,世俱杯,short,-2.957470655441284,-2.9574081897735596,2797112
世俱杯,世俱杯,short,-21.466638565063477,-20.83186912536621,398203
世俱杯,世俱杯,short,-3.124054193496704,-3.1204421520233154,3055923
世俱杯,世俱杯,short,-3.3438196182250977,-3.334991931915283,2870807
世俱杯,世俱杯,short,-4.202662944793701,-3.9899537563323975,3000443
世俱杯,世俱杯,short,-4.299593925476074,-3.6093273162841797,2961977
世俱杯,世俱杯,short,-4.36641263961792,-4.350733280181885,426387
世俱杯,世俱杯,short,-4.669206619262695,-4.6688408851623535,400616
世俱杯,世俱杯,short,-5.042764663696289,-4.956844806671143,253906
世俱杯,世俱杯,short,-5.296440601348877,-5.296440124511719,253115
世俱杯,世俱杯,short,-5.359426021575928,-4.989437580108643,3016858
世俱杯,世俱杯,short,-5.501237392425537,-5.198115825653076,1450771
世俱杯,世俱杯,short,-6.4025139808654785,-6.329869270324707,427117
世俱杯,世俱杯,short,-6.795713424682617,-6.644392490386963,256347
世俱杯,世俱杯,short,-6.851285457611084,-6.634751319885254,2869389
世俱杯,世俱杯,short,-7.548928737640381,-7.4772233963012695,2868649
世俱杯,世俱杯,short,-7.568549633026123,-7.56658935546875,253115
世俱杯,世俱杯,short,-7.63313102722168,-7.595191478729248,344208
世俱杯,世俱杯,short,-7.783275127410889,-7.419162273406982,409259
世俱杯,世俱杯,short,-7.911752223968506,-7.910315036773682,2746904
世俱杯,世俱杯,short,-8.138081550598145,-8.126605033874512,2198319
世俱杯,世俱杯,short,-8.176501274108887,-8.175143241882324,400616
世俱杯,世俱杯,short,-8.184565544128418,-7.684454917907715,3057256
世俱杯,世俱杯,short,-8.493572235107422,-8.004268646240234,253906
世俱杯,世俱杯,short,-8.524898529052734,-8.521498680114746,1443460
世俱杯,世俱杯,short,-8.63077449798584,-8.62755298614502,255270
世俱杯,世俱杯,short,-8.66236686706543,-8.659460067749023,2868655
世俱杯,世俱杯,short,-9.246326446533203,-9.217103004455566,2869389
世俱杯,世俱杯,short,-9.301576614379883,-9.053529739379883,251774
世俱杯,世俱杯,short,-9.416440963745117,-9.381610870361328,408569
世俱杯,世俱杯,short,-9.453620910644531,-9.439373016357422,370322
世俱杯,世俱杯,short,-9.46509075164795,-9.063705444335938,2869716
世俱杯,世俱杯,short,-9.585899353027344,-5.333952903747559,257628
世界俱乐部杯,世俱杯,long,-0.7629734873771667,-0.6002597808837891,256347
世界俱乐部杯,世俱杯,long,-10.660444259643555,-10.332000732421875,2609292
世界俱乐部杯,世俱杯,long,-10.81137752532959,-6.876420497894287,272765
世界俱乐部杯,世俱杯,long,-11.578554153442383,-11.448586463928223,399072
世界俱乐部杯,世俱杯,long,-11.812400817871094,-9.488356590270996,399681
世界俱乐部杯,世俱杯,long,-12.366917610168457,-7.029876708984375,1444224
世界俱乐部杯,世俱杯,long,-12.366917610168457,-7.029876708984375,1444224
世界俱乐部杯,世俱杯,long,-12.983078956604004,-7.651682376861572,2961323
世界俱乐部杯,世俱杯,long,-13.225220680236816,-7.737727642059326,1477553
世界俱乐部杯,世俱杯,long,-13.594644546508789,-8.953638076782227,2960585
世界俱乐部杯,世俱杯,long,-14.184688568115234,-12.528874397277832,1904582
世界俱乐部杯,世俱杯,long,-14.328851699829102,-12.771171569824219,255088
世界俱乐部杯,世俱杯,long,-15.272889137268066,-12.667405128479004,2182017
世界俱乐部杯,世俱杯,long,-24.593490600585938,-18.794342041015625,249835
世界俱乐部杯,世俱杯,long,-6.319005966186523,-6.270211696624756,2440792
世界俱乐部杯,世俱杯,long,-6.596013069152832,-3.38027286529541,3003561
世界俱乐部杯,世俱杯,long,-6.596013069152832,-3.38027286529541,3003561
世界俱乐部杯,世俱杯,long,-6.6344499588012695,-4.349857807159424,1477678
世界俱乐部杯,世俱杯,long,-6.961301803588867,-4.026544094085693,3058028
世界俱乐部杯,世俱杯,long,-7.101476192474365,-6.855997085571289,2664496
世界俱乐部杯,世俱杯,long,-7.140278339385986,-5.987766742706299,2962953
世界俱乐部杯,世俱杯,long,-7.2435808181762695,-6.09856653213501,2963392
世界俱乐部杯,世俱杯,long,-7.2574262619018555,-1.3664233684539795,256347
世界俱乐部杯,世俱杯,long,-7.332266330718994,-6.925414085388184,2679950
世界俱乐部杯,世俱杯,long,-7.419337272644043,-7.213583946228027,3058028
世界俱乐部杯,世俱杯,long,-7.593469619750977,-7.079806327819824,2246431
世界俱乐部杯,世俱杯,long,-7.622915267944336,-5.130749702453613,3006090
世界俱乐部杯,世俱杯,long,-7.995764255523682,-5.358948707580566,397514
世界俱乐部杯,世俱杯,long,-8.077615737915039,-5.798765659332275,2964784
世界俱乐部杯,世俱杯,long,-8.151642799377441,-7.977142810821533,2751164
世界俱乐部杯,世俱杯,long,-8.205761909484863,-6.302016258239746,2759894
世界俱乐部杯,世俱杯,long,-8.411145210266113,-6.850481986999512,1398220
世界俱乐部杯,世俱杯,long,-8.411145210266113,-6.850481986999512,1398220
世界俱乐部杯,世俱杯,long,-8.413017272949219,-7.663206577301025,2960573
世界俱乐部杯,世俱杯,long,-8.4172945022583,-8.344124794006348,1393890
世界俱乐部杯,世俱杯,long,-8.430124282836914,-7.858877658843994,270754
世界俱乐部杯,世俱杯,long,-8.629802703857422,-8.613121032714844,1953295
世界俱乐部杯,世俱杯,long,-8.739176750183105,-8.710503578186035,1698156
世界俱乐部杯,世俱杯,long,-8.95340347290039,-8.050591468811035,1394501
世界俱乐部杯,世俱杯,long,-9.042238235473633,-9.02113151550293,1010784
世界俱乐部杯,世俱杯,long,-9.169194221496582,-7.914363384246826,2678289
世界俱乐部杯,世俱杯,long,-9.188387870788574,-8.98765754699707,2437254
世界俱乐部杯,世俱杯,long,-9.260254859924316,-9.185505867004395,397475
世界俱乐部杯,世俱杯,long,-9.291241645812988,-6.904112815856934,2182041
世界俱乐部杯,世俱杯,long,-9.291241645812988,-6.904112815856934,2182051
世界俱乐部杯,世俱杯,long,-9.346691131591797,-5.3908610343933105,268298
世界俱乐部杯,世俱杯,long,-9.371145248413086,-6.597037315368652,2963386
世界俱乐部杯,世俱杯,long,-9.437398910522461,-9.25693130493164,314990
世界俱乐部杯,世俱杯,long,-9.437398910522461,-9.25693130493164,314990
世界俱乐部杯,世俱杯,long,-9.83029556274414,-7.7213592529296875,3056949
世界运动会,世运会,long,-0.5396116375923157,-0.526935875415802,2238878
世界运动会,世运会,long,-0.8326781988143921,-0.8248700499534607,2539429
世界运动会,世运会,long,-1.9067440032958984,-1.905036449432373,2241652
世界运动会,世运会,long,-10.054742813110352,-10.040943145751953,1464606
世界运动会,世运会,long,-10.103813171386719,-10.103657722473145,2240237
世界运动会,世运会,long,-10.28884220123291,-10.259535789489746,1949838
世界运动会,世运会,long,-10.689159393310547,-10.670005798339844,2719342
世界运动会,世运会,long,-11.056172370910645,-8.220617294311523,2146690
世界运动会,世运会,long,-11.058935165405273,-10.86396598815918,2538809
世界运动会,世运会,long,-11.058935165405273,-10.86396598815918,2540061
世界运动会,世运会,long,-11.058935165405273,-10.86396598815918,2540313
世界运动会,世运会,long,-11.17880630493164,-10.987039566040039,1949133
世界运动会,世运会,long,-12.200698852539062,-12.192375183105469,2538601
世界运动会,世运会,long,-12.266692161560059,-9.865646362304688,2241171
世界运动会,世运会,long,-12.68957233428955,-12.648451805114746,327747
世界运动会,世运会,long,-13.125657081604004,-12.841959953308105,2239278
世界运动会,世运会,long,-13.322367668151855,-13.314277648925781,206561
世界运动会,世运会,long,-13.971070289611816,-13.303125381469727,2914777
世界运动会,世运会,long,-14.177370071411133,-14.154519081115723,2238808
世界运动会,世运会,long,-14.386131286621094,-13.928812026977539,2609711
世界运动会,世运会,long,-14.8772554397583,-14.836527824401855,2240823
世界运动会,世运会,long,-15.008098602294922,-14.930191040039062,230510
世界运动会,世运会,long,-16.78439712524414,-15.374594688415527,2239195
世界运动会,世运会,long,-16.923189163208008,-16.882863998413086,2241651
世界运动会,世运会,long,-18.808107376098633,-17.166229248046875,1040989
世界运动会,世运会,long,-18.9075927734375,-18.888080596923828,2240601
世界运动会,世运会,long,-2.3329224586486816,-2.3311386108398438,1464606
世界运动会,世运会,long,-2.5012457370758057,-2.4698731899261475,2239315
世界运动会,世运会,long,-2.8088538646698,-2.806201696395874,2238878
世界运动会,世运会,long,-2.9003026485443115,-2.8985345363616943,2239102
世界运动会,世运会,long,-3.1169354915618896,-1.1356520652770996,2541050
世界运动会,世运会,long,-3.5240204334259033,-3.5058670043945312,2239102
世界运动会,世运会,long,-4.533670425415039,-4.531088352203369,2242909
世界运动会,世运会,long,-5.006997585296631,-4.826447010040283,651440
世界运动会,世运会,long,-5.821977615356445,-5.819585800170898,2133440
世界运动会,世运会,long,-6.393373012542725,-6.3932390213012695,2241652
世界运动会,世运会,long,-7.072839736938477,-7.0684709548950195,2133829
世界运动会,世运会,long,-8.159381866455078,-7.822649002075195,2540923
世界运动会,世运会,long,-8.218923568725586,-8.209933280944824,2241651
世界运动会,世运会,long,-8.3966703414917,-8.37972640991211,1949399
世界运动会,世运会,long,-8.431792259216309,-8.337464332580566,1930742
世界运动会,世运会,long,-8.48564624786377,-8.310397148132324,2540311
世界运动会,世运会,long,-8.55910873413086,-8.03231143951416,2224767
世界运动会,世运会,long,-8.785783767700195,-8.776299476623535,1393763
世界运动会,世运会,long,-8.849175453186035,-8.82864761352539,2239519
世界运动会,世运会,long,-9.049702644348145,-8.772573471069336,2239968
世界运动会,世运会,long,-9.217270851135254,-8.790189743041992,2710374
世界运动会,世运会,long,-9.239847183227539,-9.166475296020508,1464606
世界运动会,世运会,long,-9.751501083374023,-9.750601768493652,2240823
世界运动会,世运会,long,-9.983078002929688,-9.786715507507324,1948477
世运会,世运会,short,-0.7399908900260925,-0.7387033104896545,3064627
世运会,世运会,short,-1.0348541736602783,-0.7525100708007812,1467998
世运会,世运会,short,-1.0348541736602783,-0.7525100708007812,2921953
世运会,世运会,short,-1.3018181324005127,-1.2998169660568237,2540965
世运会,世运会,short,-1.3273441791534424,-1.3269861936569214,1668062
世运会,世运会,short,-10.190668106079102,-7.780189037322998,1180262
世运会,世运会,short,-10.216581344604492,-10.110977172851562,2540790
世运会,世运会,short,-10.22628402709961,-9.71139144897461,865655
世运会,世运会,short,-10.366369247436523,-10.179205894470215,485875
世运会,世运会,short,-11.149911880493164,-10.375536918640137,1037834
世运会,世运会,short,-11.193769454956055,-10.984564781188965,1179089
世运会,世运会,short,-11.374618530273438,-11.122007369995117,1178895
世运会,世运会,short,-11.73678207397461,-7.620935440063477,2750957
世运会,世运会,short,-11.760643005371094,-11.697592735290527,767370
世运会,世运会,short,-12.656177520751953,-12.067854881286621,1310637
世运会,世运会,short,-12.685478210449219,-12.618243217468262,853399
世运会,世运会,short,-12.92945671081543,-12.92586898803711,2540594
世运会,世运会,short,-13.12298583984375,-10.609861373901367,321231
世运会,世运会,short,-14.25450611114502,-12.198362350463867,1209479
世运会,世运会,short,-14.751350402832031,-12.259737014770508,2539652
世运会,世运会,short,-15.492366790771484,-15.476083755493164,563684
世运会,世运会,short,-15.496421813964844,-15.280319213867188,319072
世运会,世运会,short,-15.649333953857422,-15.558197975158691,482059
世运会,世运会,short,-16.69880485534668,-14.49294662475586,1329906
世运会,世运会,short,-18.15803337097168,-17.557405471801758,479966
世运会,世运会,short,-3.173830509185791,-3.1592676639556885,2540313
世运会,世运会,short,-3.3892245292663574,-3.388901710510254,2540061
世运会,世运会,short,-3.650853157043457,-3.6505048274993896,853399
世运会,世运会,short,-3.8538215160369873,-3.707298517227173,271480
世运会,世运会,short,-4.483076572418213,-4.47832727432251,1329906
世运会,世运会,short,-4.730996131896973,-4.683374404907227,2909773
世运会,世运会,short,-4.796417236328125,-3.4754881858825684,2541050
世运会,世运会,short,-4.934287071228027,-1.3154100179672241,2539095
世运会,世运会,short,-5.346395492553711,-5.240444183349609,3064627
世运会,世运会,short,-5.859766483306885,-3.606696128845215,2540965
世运会,世运会,short,-5.916369915008545,-5.911495208740234,481355
世运会,世运会,short,-6.198093414306641,-6.193594932556152,1180154
世运会,世运会,short,-6.73190975189209,-4.291781425476074,2538809
世运会,世运会,short,-7.381654262542725,-7.381096363067627,488969
世运会,世运会,short,-7.732823371887207,-7.72662353515625,481368
世运会,世运会,short,-8.149827003479004,-5.275002479553223,2540005
世运会,世运会,short,-8.173999786376953,-8.17398738861084,486012
世运会,世运会,short,-8.349273681640625,-8.290874481201172,3028352
世运会,世运会,short,-8.446259498596191,-5.565431118011475,2539429
世运会,世运会,short,-8.667471885681152,-7.587172508239746,481406
世运会,世运会,short,-8.732369422912598,-8.67095947265625,1310637
世运会,世运会,short,-8.91002368927002,-8.483468055725098,482341
世运会,世运会,short,-8.995903015136719,-2.2156662940979004,1467998
世运会,世运会,short,-9.793424606323242,-9.378167152404785,2540311
世运会,世运会,short,-9.797788619995117,-7.981384754180908,484686
东协,东协,short,-1.2593276500701904,-1.2508199214935303,29659
东协,东协,short,-10.13409423828125,-10.055059432983398,77526
东协,东协,short,-10.884688377380371,-9.39045238494873,48894
东协,东协,short,-11.030922889709473,-8.810383796691895,2724
东协,东协,short,-11.498851776123047,-10.517267227172852,2925
东协,东协,short,-11.750303268432617,-9.494637489318848,46072
东协,东协,short,-11.855795860290527,-11.853912353515625,36899
东协,东协,short,-11.927157402038574,-10.554516792297363,46116
东协,东协,short,-12.509021759033203,-12.498550415039062,2948
东协,东协,short,-12.576543807983398,-12.576536178588867,36161
东协,东协,short,-12.682260513305664,-12.67021656036377,95471
东协,东协,short,-13.356245040893555,-13.340391159057617,143726
东协,东协,short,-13.657979965209961,-13.227466583251953,82781
东协,东协,short,-14.005277633666992,-12.187276840209961,66128
东协,东协,short,-14.743977546691895,-7.02830696105957,29988
东协,东协,short,-15.149825096130371,-15.149511337280273,993876
东协,东协,short,-16.84532356262207,-12.991137504577637,36862
东协,东协,short,-18.989185333251953,-18.898815155029297,100218
东协,东协,short,-2.4585378170013428,-2.458536386489868,77446
东协,东协,short,-2.4683966636657715,-2.4683897495269775,72004
东协,东协,short,-2.6863231658935547,-2.6863210201263428,34731
东协,东协,short,-2.8366477489471436,-2.8366358280181885,36317
东协,东协,short,-2.8462743759155273,-2.8462741374969482,22171
